"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 12:18:08 GMT 2021","Mon Aug 16 12:18:38 GMT 2021","30015","test_phyton","test_registration","","","","test_registration",""
"broken","Mon Aug 16 12:18:05 GMT 2021","Mon Aug 16 12:18:07 GMT 2021","2647","test_phyton","test_cookies","","","","test_cookies",""
